case_id,case_type,expected,inferred,correct,error_type,elapsed_ms,checked_rules,condition_checks,avg_candidate_rules
missing_0226,missing,"[""食肉动物"", ""美洲豹""]",[],1,partial_expected,0.007459020707756281,20,40,20
missing_0227,missing,"[""雪豹""]",[],0,no_conclusion,0.0040839659050107,10,10,10
missing_0228,missing,"[""食肉动物"", ""猞猁""]",[],1,partial_expected,0.008000002708286047,20,51,20
missing_0229,missing,"[""食肉动物"", ""山猫""]",[],1,partial_expected,0.00770896440371871,20,51,20
missing_0230,missing,"[""食肉动物"", ""家猫""]",[],1,partial_expected,0.007707974873483181,20,48,20
missing_0231,missing,"[""食肉动物"", ""野猫""]",[],1,partial_expected,0.00762502895668149,20,51,20
missing_0232,missing,"[""食肉动物"", ""狼""]",[],1,partial_expected,0.010207993909716606,26,46,26
missing_0233,missing,"[""食肉动物"", ""狗""]","[""犬科"", ""狗""]",1,exact_or_contains_expected,0.015833997167646885,40,92,20
missing_0234,missing,"[""食肉动物"", ""狐狸""]","[""猫科""]",1,partial_expected,0.015833997167646885,40,110,20
missing_0235,missing,"[""食肉动物"", ""豺""]",[],1,partial_expected,0.007542024832218885,20,46,20
missing_0236,missing,"[""食肉动物"", ""鬣狗""]",[],1,partial_expected,0.007540977094322443,20,46,20
missing_0237,missing,"[""食肉动物"", ""郊狼""]",[],1,partial_expected,0.007416994776576757,20,46,20
missing_0238,missing,"[""澳洲野犬""]",[],0,no_conclusion,0.003374996595084667,8,8,8
missing_0239,missing,"[""食肉动物"", ""薮犬""]",[],1,partial_expected,0.0075830030255019665,20,46,20
missing_0240,missing,"[""有蹄类动物"", ""牛""]",[],1,partial_expected,0.007833994459360838,19,31,19
missing_0241,missing,"[""有蹄类动物"", ""马""]",[],1,partial_expected,0.004792003892362118,12,24,12
missing_0242,missing,"[""有蹄类动物"", ""羊""]",[],1,partial_expected,0.004832982085645199,12,24,12
missing_0243,missing,"[""有蹄类动物"", ""猪""]",[],1,partial_expected,0.004708010237663984,12,25,12
missing_0244,missing,"[""鹿""]",[],0,no_conclusion,0.0031249946914613247,7,7,7
missing_0245,missing,"[""有蹄类动物"", ""长颈鹿""]",[],1,partial_expected,0.005790963768959045,14,26,14
missing_0246,missing,"[""斑马""]",[],0,no_conclusion,0.0018339487724006176,3,3,3
missing_0247,missing,"[""有蹄类动物"", ""羚羊""]",[],1,partial_expected,0.004999979864805937,12,29,12
missing_0248,missing,"[""骆驼""]",[],0,no_conclusion,0.0010409858077764511,1,1,1
missing_0249,missing,"[""有蹄类动物"", ""犀牛""]",[],1,partial_expected,0.004875008016824722,12,29,12
missing_0250,missing,"[""有蹄类动物"", ""河马""]",[],1,partial_expected,0.00458303838968277,12,25,12
missing_0251,missing,"[""大象""]",[],0,no_conclusion,0.001334003172814846,2,2,2
missing_0252,missing,"[""人类""]",[],0,no_conclusion,0.0034580007195472717,8,16,8
missing_0253,missing,"[""黑猩猩""]",[],0,no_conclusion,0.005332985892891884,13,21,13
missing_0254,missing,"[""大猩猩""]",[],0,no_conclusion,0.002666027285158634,5,5,5
missing_0255,missing,"[""猴子""]",[],0,no_conclusion,0.0034160329960286617,8,16,8
missing_0256,missing,"[""长臂猿""]",[],0,no_conclusion,0.0034170225262641907,8,17,8
missing_0257,missing,"[""狒狒""]",[],0,no_conclusion,0.005167035851627588,13,21,13
missing_0258,missing,"[""猕猴""]",[],0,no_conclusion,0.0032910029403865337,8,17,8
missing_0259,missing,"[""狐猴""]",[],0,no_conclusion,0.003333028871566057,8,17,8
missing_0260,missing,"[""老鼠""]",[],0,no_conclusion,0.003500026650726795,8,17,8
missing_0261,missing,"[""松鼠""]",[],0,no_conclusion,0.0035410048440098763,8,17,8
missing_0262,missing,"[""仓鼠""]",[],0,no_conclusion,0.006375019438564777,15,24,15
missing_0263,missing,"[""豚鼠""]",[],0,no_conclusion,0.006166985258460045,15,23,15
missing_0264,missing,"[""河狸""]",[],0,no_conclusion,0.0010420335456728935,1,1,1
missing_0265,missing,"[""豪猪""]",[],0,no_conclusion,0.005416979547590017,13,21,13
missing_0266,missing,"[""土拨鼠""]",[],0,no_conclusion,0.0034589902497828007,8,17,8
missing_0267,missing,"[""兔子""]",[],0,no_conclusion,0.003459048457443714,8,17,8
missing_0268,missing,"[""蓝鲸""]",[],0,no_conclusion,0.002666027285158634,5,11,5
missing_0269,missing,"[""虎鲸""]",[],0,no_conclusion,0.0024579931050539017,5,11,5
missing_0270,missing,"[""海豚""]",[],0,no_conclusion,0.005125009920448065,12,18,12
missing_0271,missing,"[""抹香鲸""]",[],0,no_conclusion,0.00100000761449337,1,1,1
missing_0272,missing,"[""座头鲸""]",[],0,no_conclusion,0.0027500209398567677,6,11,6
missing_0273,missing,"[""鸟类"", ""鸵鸟""]",[],1,partial_expected,0.004999979864805937,12,26,12
missing_0274,missing,"[""鸟类"", ""企鹅""]",[],1,partial_expected,0.005459005478769541,14,27,14
missing_0275,missing,"[""鹰""]",[],0,no_conclusion,0.0009579816833138466,1,1,1
missing_0276,missing,"[""鸟类"", ""鹦鹉""]",[],1,partial_expected,0.004792003892362118,12,24,12
missing_0277,missing,"[""鸟类"", ""麻雀""]",[],1,partial_expected,0.005125009920448065,13,25,13
missing_0278,missing,"[""鸽子""]",[],0,no_conclusion,0.0014170072972774506,2,2,2
missing_0279,missing,"[""鸟类"", ""孔雀""]",[],1,partial_expected,0.004665984306484461,12,25,12
missing_0280,missing,"[""鸟类"", ""天鹅""]",[],1,partial_expected,0.004749977961182594,12,24,12
missing_0281,missing,"[""鸟类"", ""鸭子""]",[],1,partial_expected,0.004792003892362118,12,25,12
missing_0282,missing,"[""鸟类"", ""猫头鹰""]",[],1,partial_expected,0.006749993190169334,17,30,17
missing_0283,missing,"[""鸟类"", ""啄木鸟""]",[],1,partial_expected,0.004749977961182594,12,24,12
missing_0284,missing,"[""鸟类"", ""信天翁""]",[],1,partial_expected,0.00462500611320138,12,24,12
missing_0285,missing,"[""爬行动物"", ""蛇""]",[],1,partial_expected,0.0037909485399723053,8,17,8
missing_0286,missing,"[""鳄鱼""]",[],0,no_conclusion,0.0025830231606960297,5,5,5
missing_0287,missing,"[""乌龟""]",[],0,no_conclusion,0.00100000761449337,1,1,1
missing_0288,missing,"[""蜥蜴""]",[],0,no_conclusion,0.00100000761449337,1,1,1
missing_0289,missing,"[""爬行动物"", ""壁虎""]",[],1,partial_expected,0.0036660348996520042,8,16,8
missing_0290,missing,"[""爬行动物"", ""变色龙""]",[],1,partial_expected,0.003416964318603277,8,17,8
missing_0291,missing,"[""眼镜蛇""]",[],0,no_conclusion,0.0009170034900307655,1,1,1
missing_0292,missing,"[""爬行动物"", ""响尾蛇""]",[],1,partial_expected,0.0034170225262641907,8,17,8
missing_0293,missing,"[""鱼类"", ""鲨鱼""]",[],1,partial_expected,0.005208014044910669,12,21,12
missing_0294,missing,"[""鱼类"", ""金鱼""]",[],1,partial_expected,0.0034999684430658817,8,17,8
missing_0295,missing,"[""鱼类"", ""鲤鱼""]",[],1,partial_expected,0.0034580007195472717,8,16,8
missing_0296,missing,"[""鱼类"", ""三文鱼""]",[],1,partial_expected,0.0034170225262641907,8,17,8
missing_0297,missing,"[""鱼类"", ""鲶鱼""]",[],1,partial_expected,0.0034580007195472717,8,16,8
missing_0298,missing,"[""鱼类"", ""比目鱼""]",[],1,partial_expected,0.004125002305954695,10,18,10
missing_0299,missing,"[""灯笼鱼""]",[],0,no_conclusion,0.0014160177670419216,2,2,2
missing_0300,missing,"[""鱼类"", ""海马""]",[],1,partial_expected,0.003374996595084667,8,16,8
conflict_0301,conflict,"[""哺乳动物""]","[""哺乳动物""]",1,exact_or_contains_expected,0.005041016265749931,10,17,5
conflict_0302,conflict,"[""哺乳动物""]","[""哺乳动物""]",1,exact_or_contains_expected,0.00462500611320138,10,17,5
conflict_0303,conflict,"[""哺乳动物""]","[""爬行动物""]",0,wrong_conclusion,0.009750016033649445,20,35,10
conflict_0304,conflict,"[""哺乳动物""]","[""鸟类""]",0,wrong_conclusion,0.01170899486169219,24,44,12
conflict_0305,conflict,"[""鸟类""]","[""鸟类"", ""鱼类""]",1,exact_or_contains_expected,0.009999959729611874,24,42,12
conflict_0306,conflict,"[""鸟类""]","[""哺乳动物""]",0,wrong_conclusion,0.013542012311518192,29,51,14.5
conflict_0307,conflict,"[""鸟类""]","[""鸟类""]",1,exact_or_contains_expected,0.00866700429469347,18,30,9
conflict_0308,conflict,"[""爬行动物""]","[""鸟类"", ""爬行动物""]",1,exact_or_contains_expected,0.009832961950451136,24,42,12
conflict_0309,conflict,"[""爬行动物""]","[""哺乳动物""]",0,wrong_conclusion,0.009833020158112049,20,35,10
conflict_0310,conflict,"[""鱼类""]","[""哺乳动物"", ""鱼类""]",1,exact_or_contains_expected,0.009209034033119678,20,34,10
conflict_0311,conflict,"[""鱼类""]","[""鱼类""]",1,exact_or_contains_expected,0.006040965672582388,12,17,6
conflict_0312,conflict,"[""昆虫""]","[""哺乳动物""]",0,wrong_conclusion,0.01233298098668456,27,49,13.5
conflict_0313,conflict,"[""两栖动物""]","[""鱼类""]",0,wrong_conclusion,0.008208968210965395,17,29,8.5
conflict_0314,conflict,"[""哺乳动物"", ""食肉动物""]","[""食肉动物""]",1,exact_or_contains_expected,0.016041973140090704,36,68,18
conflict_0315,conflict,"[""哺乳动物"", ""食肉动物""]","[""鸟类"", ""食肉动物""]",1,exact_or_contains_expected,0.02300000051036477,50,93,25
conflict_0316,conflict,"[""哺乳动物"", ""有蹄类动物""]","[""鱼类"", ""有蹄类动物""]",1,exact_or_contains_expected,0.016415957361459732,38,67,19
conflict_0317,conflict,"[""哺乳动物"", ""有蹄类动物""]","[""有蹄类动物""]",1,exact_or_contains_expected,0.011958996765315533,28,52,14
conflict_0318,conflict,"[""哺乳动物"", ""啮齿类动物""]","[""爬行动物"", ""啮齿类动物""]",1,exact_or_contains_expected,0.015167053788900375,34,63,17
conflict_0319,conflict,"[""哺乳动物"", ""灵长类动物""]","[""鱼类"", ""灵长类动物""]",1,exact_or_contains_expected,0.01491699367761612,34,64,17
conflict_0320,conflict,"[""哺乳动物"", ""鲸类""]","[""爬行动物"", ""鲸类""]",1,exact_or_contains_expected,0.013625016435980797,31,58,15.5
conflict_0321,conflict,"[""哺乳动物"", ""蝙蝠类""]","[""蝙蝠类""]",1,exact_or_contains_expected,0.011625001206994057,26,45,13
conflict_0322,conflict,"[""食肉动物"", ""狮子""]","[""爬行动物"", ""狮子""]",1,exact_or_contains_expected,0.02279196633026004,50,119,25
conflict_0323,conflict,"[""食肉动物"", ""老虎""]","[""鱼类"", ""老虎""]",1,exact_or_contains_expected,0.022082997020334005,50,119,25
conflict_0324,conflict,"[""食肉动物"", ""豹子""]","[""鸟类"", ""豹子""]",1,exact_or_contains_expected,0.026292051188647747,58,131,29
conflict_0325,conflict,"[""食肉动物"", ""猎豹""]","[""爬行动物"", ""猎豹""]",1,exact_or_contains_expected,0.022041029296815395,50,119,25
conflict_0326,conflict,"[""食肉动物"", ""美洲豹""]","[""美洲豹""]",1,exact_or_contains_expected,0.016291975043714046,40,102,20
conflict_0327,conflict,"[""食肉动物"", ""雪豹""]","[""雪豹""]",1,exact_or_contains_expected,0.015708967112004757,40,94,20
conflict_0328,conflict,"[""食肉动物"", ""猞猁""]","[""爬行动物"", ""猞猁""]",1,exact_or_contains_expected,0.021458021365106106,50,115,25
conflict_0329,conflict,"[""食肉动物"", ""山猫""]","[""哺乳动物"", ""山猫""]",1,exact_or_contains_expected,0.026124995201826096,62,123,31
conflict_0330,conflict,"[""食肉动物"", ""家猫""]","[""家猫""]",1,exact_or_contains_expected,0.015666999388486147,40,94,20
conflict_0331,conflict,"[""食肉动物"", ""野猫""]","[""鸟类"", ""野猫""]",1,exact_or_contains_expected,0.02274999860674143,54,123,27
conflict_0332,conflict,"[""食肉动物"", ""狼""]","[""鱼类"", ""狼""]",1,exact_or_contains_expected,0.0262079993262887,62,121,31
conflict_0333,conflict,"[""食肉动物"", ""狗""]","[""哺乳动物"", ""狗""]",1,exact_or_contains_expected,0.020625011529773474,50,103,25
conflict_0334,conflict,"[""食肉动物"", ""狐狸""]","[""哺乳动物"", ""猫科"", ""狐狸""]",1,exact_or_contains_expected,0.026541994884610176,62,133,31
conflict_0335,conflict,"[""食肉动物"", ""豺""]","[""鱼类"", ""豺""]",1,exact_or_contains_expected,0.02575002145022154,62,121,31
conflict_0336,conflict,"[""食肉动物"", ""鬣狗""]","[""哺乳动物"", ""鬣狗""]",1,exact_or_contains_expected,0.02012500772252679,50,103,25
conflict_0337,conflict,"[""食肉动物"", ""郊狼""]","[""鸟类"", ""郊狼""]",1,exact_or_contains_expected,0.023291038814932108,55,119,27.5
conflict_0338,conflict,"[""食肉动物"", ""澳洲野犬""]","[""澳洲野犬""]",1,exact_or_contains_expected,0.01633301144465804,40,90,20
conflict_0339,conflict,"[""食肉动物"", ""薮犬""]","[""鱼类"", ""薮犬""]",1,exact_or_contains_expected,0.0213750172406435,51,109,25.5
conflict_0340,conflict,"[""有蹄类动物"", ""牛""]","[""鸟类"", ""牛""]",1,exact_or_contains_expected,0.02258300082758069,52,94,26
conflict_0341,conflict,"[""有蹄类动物"", ""马""]","[""爬行动物"", ""马""]",1,exact_or_contains_expected,0.01491699367761612,34,64,17
conflict_0342,conflict,"[""有蹄类动物"", ""羊""]","[""鱼类"", ""羊""]",1,exact_or_contains_expected,0.014999997802078724,34,72,17
conflict_0343,conflict,"[""有蹄类动物"", ""猪""]","[""爬行动物"", ""猪""]",1,exact_or_contains_expected,0.014332996215671301,34,64,17
conflict_0344,conflict,"[""有蹄类动物"", ""鹿""]","[""鱼类"", ""鹿""]",1,exact_or_contains_expected,0.014542019926011562,34,72,17
conflict_0345,conflict,"[""有蹄类动物"", ""长颈鹿""]","[""鱼类"", ""长颈鹿""]",1,exact_or_contains_expected,0.016499951016157866,38,68,19
conflict_0346,conflict,"[""有蹄类动物"", ""斑马""]","[""爬行动物"", ""斑马""]",1,exact_or_contains_expected,0.014499993994832039,34,64,17
conflict_0347,conflict,"[""有蹄类动物"", ""羚羊""]","[""羚羊""]",1,exact_or_contains_expected,0.01737498678267002,38,69,19
conflict_0348,conflict,"[""有蹄类动物"", ""骆驼""]","[""哺乳动物"", ""骆驼""]",1,exact_or_contains_expected,0.014082994312047958,34,60,17
conflict_0349,conflict,"[""有蹄类动物"", ""犀牛""]","[""哺乳动物"", ""犀牛""]",1,exact_or_contains_expected,0.014375022146850824,34,68,17
conflict_0350,conflict,"[""有蹄类动物"", ""河马""]","[""鱼类"", ""河马""]",1,exact_or_contains_expected,0.017624988686293364,42,72,21
conflict_0351,conflict,"[""有蹄类动物"", ""大象""]","[""鸟类"", ""大象""]",1,exact_or_contains_expected,0.016167003195732832,38,72,19
conflict_0352,conflict,"[""人类""]","[""鱼类"", ""人类""]",1,exact_or_contains_expected,0.012458011042326689,28,50,14
conflict_0353,conflict,"[""黑猩猩""]","[""鱼类"", ""黑猩猩""]",1,exact_or_contains_expected,0.015874975360929966,36,58,18
conflict_0354,conflict,"[""大猩猩""]","[""爬行动物"", ""大猩猩""]",1,exact_or_contains_expected,0.014332996215671301,33,58,16.5
conflict_0355,conflict,"[""猴子""]","[""鸟类"", ""猴子""]",1,exact_or_contains_expected,0.014249992091208696,34,60,17
conflict_0356,conflict,"[""长臂猿""]","[""爬行动物"", ""长臂猿""]",1,exact_or_contains_expected,0.011749973054975271,26,48,13
conflict_0357,conflict,"[""狒狒""]","[""鸟类"", ""狒狒""]",1,exact_or_contains_expected,0.016665959265083075,40,66,20
conflict_0358,conflict,"[""猕猴""]","[""爬行动物"", ""猕猴""]",1,exact_or_contains_expected,0.015374971553683281,36,58,18
conflict_0359,conflict,"[""狐猴""]","[""爬行动物"", ""狐猴""]",1,exact_or_contains_expected,0.015083001926541328,36,58,18
conflict_0360,conflict,"[""老鼠""]","[""老鼠""]",1,exact_or_contains_expected,0.007540977094322443,16,31,8
conflict_0361,conflict,"[""松鼠""]","[""哺乳动物"", ""松鼠""]",1,exact_or_contains_expected,0.011791998986154795,26,46,13
conflict_0362,conflict,"[""仓鼠""]","[""哺乳动物"", ""仓鼠""]",1,exact_or_contains_expected,0.017082958947867155,40,60,20
conflict_0363,conflict,"[""豚鼠""]","[""鸟类"", ""豚鼠""]",1,exact_or_contains_expected,0.018667022231966257,44,70,22
conflict_0364,conflict,"[""河狸""]","[""鸟类"", ""河狸""]",1,exact_or_contains_expected,0.013249984476715326,30,56,15
conflict_0365,conflict,"[""豪猪""]","[""哺乳动物"", ""豪猪""]",1,exact_or_contains_expected,0.015333003830164671,36,56,18
conflict_0366,conflict,"[""土拨鼠""]","[""鱼类"", ""土拨鼠""]",1,exact_or_contains_expected,0.011415977496653795,26,48,13
conflict_0367,conflict,"[""兔子""]","[""哺乳动物"", ""兔子""]",1,exact_or_contains_expected,0.011041003745049238,26,46,13
conflict_0368,conflict,"[""蓝鲸""]","[""鱼类"", ""蓝鲸""]",1,exact_or_contains_expected,0.00929197994992137,20,36,10
conflict_0369,conflict,"[""虎鲸""]","[""鱼类"", ""虎鲸""]",1,exact_or_contains_expected,0.008833012543618679,20,36,10
conflict_0370,conflict,"[""海豚""]","[""鸟类"", ""海豚""]",1,exact_or_contains_expected,0.015624973457306623,37,60,18.5
conflict_0371,conflict,"[""抹香鲸""]","[""鸟类"", ""抹香鲸""]",1,exact_or_contains_expected,0.010417017620056868,24,44,12
conflict_0372,conflict,"[""座头鲸""]","[""鸟类"", ""座头鲸""]",1,exact_or_contains_expected,0.010499963536858559,25,46,12.5
conflict_0373,conflict,"[""鸟类"", ""鸵鸟""]","[""鸵鸟""]",1,exact_or_contains_expected,0.010457995813339949,24,49,12
conflict_0374,conflict,"[""鸟类"", ""企鹅""]","[""鱼类"", ""企鹅""]",1,exact_or_contains_expected,0.015792029444128275,38,72,19
conflict_0375,conflict,"[""鸟类"", ""鹰""]","[""鹰""]",1,exact_or_contains_expected,0.010209041647613049,26,47,13
conflict_0376,conflict,"[""鸟类"", ""鹦鹉""]","[""鹦鹉""]",1,exact_or_contains_expected,0.011208991054445505,28,49,14
conflict_0377,conflict,"[""鸟类"", ""麻雀""]","[""哺乳动物"", ""麻雀""]",1,exact_or_contains_expected,0.020749983377754688,50,80,25
conflict_0378,conflict,"[""鸟类"", ""鸽子""]","[""哺乳动物"", ""鸽子""]",1,exact_or_contains_expected,0.01529202563688159,36,66,18
conflict_0379,conflict,"[""鸟类"", ""孔雀""]","[""孔雀""]",1,exact_or_contains_expected,0.010165967978537083,26,47,13
conflict_0380,conflict,"[""鸟类"", ""天鹅""]","[""哺乳动物"", ""天鹅""]",1,exact_or_contains_expected,0.015457975678145885,38,68,19
conflict_0381,conflict,"[""鸟类"", ""鸭子""]","[""鸭子""]",1,exact_or_contains_expected,0.011583033483475447,28,53,14
conflict_0382,conflict,"[""鸟类"", ""猫头鹰""]","[""猫头鹰""]",1,exact_or_contains_expected,0.014000048395246267,36,57,18
conflict_0383,conflict,"[""鸟类"", ""啄木鸟""]","[""爬行动物"", ""啄木鸟""]",1,exact_or_contains_expected,0.013792014215141535,34,64,17
conflict_0384,conflict,"[""鸟类"", ""信天翁""]","[""爬行动物"", ""信天翁""]",1,exact_or_contains_expected,0.013791024684906006,34,64,17
conflict_0385,conflict,"[""爬行动物"", ""蛇""]","[""鸟类"", ""蛇""]",1,exact_or_contains_expected,0.012167030945420265,30,56,15
conflict_0386,conflict,"[""爬行动物"", ""鳄鱼""]","[""鳄鱼""]",1,exact_or_contains_expected,0.010834017302840948,24,39,12
conflict_0387,conflict,"[""爬行动物"", ""乌龟""]","[""乌龟""]",1,exact_or_contains_expected,0.007832946721464396,18,31,9
conflict_0388,conflict,"[""爬行动物"", ""蜥蜴""]","[""鱼类"", ""蜥蜴""]",1,exact_or_contains_expected,0.011208991054445505,26,48,13
conflict_0389,conflict,"[""爬行动物"", ""壁虎""]","[""哺乳动物"", ""壁虎""]",1,exact_or_contains_expected,0.01687504118308425,40,62,20
conflict_0390,conflict,"[""爬行动物"", ""变色龙""]","[""变色龙""]",1,exact_or_contains_expected,0.007458031177520752,18,31,9
conflict_0391,conflict,"[""爬行动物"", ""眼镜蛇""]","[""眼镜蛇""]",1,exact_or_contains_expected,0.007207971066236496,16,31,8
conflict_0392,conflict,"[""爬行动物"", ""响尾蛇""]","[""响尾蛇""]",1,exact_or_contains_expected,0.0070829992182552814,16,31,8
conflict_0393,conflict,"[""鱼类"", ""鲨鱼""]","[""鸟类"", ""鲨鱼""]",1,exact_or_contains_expected,0.01554097980260849,38,64,19
conflict_0394,conflict,"[""鱼类"", ""金鱼""]","[""哺乳动物"", ""金鱼""]",1,exact_or_contains_expected,0.011708005331456661,26,48,13
conflict_0395,conflict,"[""鱼类"", ""鲤鱼""]","[""鲤鱼""]",1,exact_or_contains_expected,0.007459020707756281,16,31,8
conflict_0396,conflict,"[""鱼类"", ""三文鱼""]","[""哺乳动物"", ""三文鱼""]",1,exact_or_contains_expected,0.012541015166789293,28,50,14
conflict_0397,conflict,"[""鱼类"", ""鲶鱼""]","[""鸟类"", ""鲶鱼""]",1,exact_or_contains_expected,0.012167030945420265,30,56,15
conflict_0398,conflict,"[""鱼类"", ""比目鱼""]","[""比目鱼""]",1,exact_or_contains_expected,0.00929197994992137,22,35,11
conflict_0399,conflict,"[""鱼类"", ""灯笼鱼""]","[""爬行动物"", ""灯笼鱼""]",1,exact_or_contains_expected,0.012000033166259527,28,50,14
conflict_0400,conflict,"[""鱼类"", ""海马""]","[""爬行动物"", ""海马""]",1,exact_or_contains_expected,0.011374999303370714,26,48,13
noise_0401,noise,"[""哺乳动物""]","[""哺乳动物""]",1,exact_or_contains_expected,0.030750001315027475,50,77,25
noise_0402,noise,"[""哺乳动物""]","[""哺乳动物""]",1,exact_or_contains_expected,0.018874998204410076,32,39,16
noise_0403,noise,"[""哺乳动物""]","[""哺乳动物""]",1,exact_or_contains_expected,0.025707995519042015,50,78,25
noise_0404,noise,"[""哺乳动物""]","[""哺乳动物""]",1,exact_or_contains_expected,0.0077919685281813145,14,23,7
noise_0405,noise,"[""鸟类""]","[""鸟类""]",1,exact_or_contains_expected,0.02845900598913431,54,65,27
noise_0406,noise,"[""鸟类""]","[""鸟类""]",1,exact_or_contains_expected,0.028709007892757654,60,112,30
noise_0407,noise,"[""鸟类""]","[""鸟类""]",1,exact_or_contains_expected,0.02887495793402195,58,110,29
noise_0408,noise,"[""爬行动物""]","[""爬行动物""]",1,exact_or_contains_expected,0.025292043574154377,50,77,25
noise_0409,noise,"[""爬行动物""]","[""爬行动物""]",1,exact_or_contains_expected,0.01570803578943014,32,40,16
noise_0410,noise,"[""鱼类""]","[""鱼类""]",1,exact_or_contains_expected,0.01899997005239129,32,39,16
noise_0411,noise,"[""鱼类""]","[""鱼类""]",1,exact_or_contains_expected,0.00833295052871108,16,24,8
noise_0412,noise,"[""昆虫""]","[""昆虫""]",1,exact_or_contains_expected,0.03066594945266843,58,72,29
noise_0413,noise,"[""两栖动物""]","[""两栖动物""]",1,exact_or_contains_expected,0.023291970137506723,47,92,23.5
noise_0414,noise,"[""哺乳动物"", ""食肉动物""]","[""食肉动物""]",1,exact_or_contains_expected,0.03487500362098217,76,128,38
noise_0415,noise,"[""哺乳动物"", ""食肉动物""]","[""食肉动物""]",1,exact_or_contains_expected,0.028292008209973574,60,92,30
noise_0416,noise,"[""哺乳动物"", ""有蹄类动物""]","[""有蹄类动物""]",1,exact_or_contains_expected,0.03154197474941611,68,130,34
noise_0417,noise,"[""哺乳动物"", ""有蹄类动物""]","[""有蹄类动物""]",1,exact_or_contains_expected,0.03225001273676753,68,112,34
noise_0418,noise,"[""哺乳动物"", ""啮齿类动物""]","[""啮齿类动物""]",1,exact_or_contains_expected,0.03024999750778079,64,126,32
noise_0419,noise,"[""哺乳动物"", ""灵长类动物""]","[""灵长类动物""]",1,exact_or_contains_expected,0.030791969038546085,64,87,32
noise_0420,noise,"[""哺乳动物"", ""鲸类""]","[""鲸类""]",1,exact_or_contains_expected,0.018874998204410076,43,83,21.5
noise_0421,noise,"[""哺乳动物"", ""蝙蝠类""]","[""蝙蝠类""]",1,exact_or_contains_expected,0.029958027880638838,66,105,33
noise_0422,noise,"[""食肉动物"", ""狮子""]","[""狮子""]",1,exact_or_contains_expected,0.03670796286314726,80,182,40
noise_0423,noise,"[""食肉动物"", ""老虎""]","[""老虎""]",1,exact_or_contains_expected,0.03600004129111767,80,162,40
noise_0424,noise,"[""食肉动物"", ""豹子""]","[""豹子""]",1,exact_or_contains_expected,0.031000003218650818,64,146,32
noise_0425,noise,"[""食肉动物"", ""猎豹""]","[""猎豹""]",1,exact_or_contains_expected,0.019625003915280104,44,106,22
noise_0426,noise,"[""食肉动物"", ""美洲豹""]","[""美洲豹""]",1,exact_or_contains_expected,0.03795797238126397,80,162,40
noise_0427,noise,"[""鱼类"", ""食肉动物"", ""雪豹""]","[""雪豹""]",1,exact_or_contains_expected,0.03254198236390948,76,146,38
noise_0428,noise,"[""食肉动物"", ""猞猁""]","[""猞猁""]",1,exact_or_contains_expected,0.03545801155269146,80,158,40
noise_0429,noise,"[""食肉动物"", ""山猫""]","[""山猫""]",1,exact_or_contains_expected,0.04229199839755893,92,150,46
noise_0430,noise,"[""食肉动物"", ""家猫""]","[""家猫""]",1,exact_or_contains_expected,0.03370799822732806,80,154,40
noise_0431,noise,"[""食肉动物"", ""野猫""]","[""野猫""]",1,exact_or_contains_expected,0.031957984901964664,80,158,40
noise_0432,noise,"[""食肉动物"", ""狼""]","[""狼""]",1,exact_or_contains_expected,0.026458001229912043,58,112,29
noise_0433,noise,"[""食肉动物"", ""狗""]","[""狗""]",1,exact_or_contains_expected,0.034333032090216875,80,150,40
noise_0434,noise,"[""食肉动物"", ""狐狸""]","[""猫科"", ""狐狸""]",1,exact_or_contains_expected,0.033750024158507586,72,140,36
noise_0435,noise,"[""食肉动物"", ""豺""]","[""豺""]",1,exact_or_contains_expected,0.040000013541430235,92,164,46
noise_0436,noise,"[""食肉动物"", ""鬣狗""]","[""鬣狗""]",1,exact_or_contains_expected,0.03404100425541401,80,130,40
noise_0437,noise,"[""食肉动物"", ""郊狼""]","[""郊狼""]",1,exact_or_contains_expected,0.02758303890004754,62,112,31
noise_0438,noise,"[""食肉动物"", ""澳洲野犬""]","[""澳洲野犬""]",1,exact_or_contains_expected,0.03250001464039087,80,170,40
noise_0439,noise,"[""食肉动物"", ""薮犬""]","[""薮犬""]",1,exact_or_contains_expected,0.02783298259600997,64,134,32
noise_0440,noise,"[""有蹄类动物"", ""牛""]","[""牛""]",1,exact_or_contains_expected,0.03420800203457475,78,149,39
noise_0441,noise,"[""有蹄类动物"", ""马""]","[""马""]",1,exact_or_contains_expected,0.43833302333950996,1060,1103,530
noise_0442,noise,"[""有蹄类动物"", ""羊""]","[""羊""]",1,exact_or_contains_expected,0.02883397974073887,64,115,32
noise_0443,noise,"[""有蹄类动物"", ""猪""]","[""猪""]",1,exact_or_contains_expected,0.02720800694078207,64,107,32
noise_0444,noise,"[""有蹄类动物"", ""鹿""]","[""鹿""]",1,exact_or_contains_expected,0.02845900598913431,64,135,32
noise_0445,noise,"[""有蹄类动物"", ""长颈鹿""]","[""长颈鹿""]",1,exact_or_contains_expected,0.028916052542626858,68,131,34
noise_0446,noise,"[""有蹄类动物"", ""斑马""]","[""斑马""]",1,exact_or_contains_expected,0.020916981156915426,46,89,23
noise_0447,noise,"[""有蹄类动物"", ""羚羊""]","[""羚羊""]",1,exact_or_contains_expected,0.03487500362098217,78,109,39
noise_0448,noise,"[""有蹄类动物"", ""骆驼""]","[""骆驼""]",1,exact_or_contains_expected,0.028624956030398607,64,127,32
